index_content,word,nature,index_word
3080,服务,vn,5
3080,人员,n,6
3080,热情,n,7
3080,真诚,a,8
3080,环境,n,9
3080,不用说,l,10
3080,好山好水,l,11
3080,温泉,nr,12
3081,温泉,nr,0
3082,适合,v,0
3082,小朋友,n,1
3083,五星,nz,0
3083,好评,v,1
3083,娃,ng,2
3083,一大早,l,3
3083,来到,v,4
3083,办好,v,5
3083,入住,v,6
3083,工作人员,n,7
3083,热情周到,l,8
3083,娃,ng,9
3083,生日,t,10
3083,送,v,11
3083,生日蛋糕,n,12
3083,儿童乐园,n,13
3083,玩,v,14
3084,上午,t,0
3084,一共,j,1
3084,订,v,2
3084,房间,n,3
3084,相连,d,4
3084,房间,n,5
3084,杨小姐,nr,6
3084,还给,v,7
3084,送,v,8
3084,儿童乐园,n,9
3084,挺好玩,a,10
3084,温泉,nr,11
3084,区,n,12
3084,环境,n,13
3084,园区,n,14
3084,很大,a,15
3084,一共,j,16
3084,有个,r,17
3084,池子,n,18
3084,泉水,ns,19
3084,干净,a,20
3084,鱼疗池,n,21
3084,好多,m,22
3084,小鱼,n,23
3084,游泳池,n,24
3084,暖水,n,25
3084,舒服,a,26
3084,一条,m,27
3084,热,n,28
3084,石床,n,29
3084,长廊,n,30
3084,躺,v,31
3084,差点,n,32
3084,睡着觉,v,33
3084,游泳池,n,34
3084,开有,v,35
3084,大湖,ns,36
3084,倒映,v,37
3084,风景,n,38
3084,美不胜收,l,39
3084,第二天,m,40
3084,上午,t,41
3084,泡温泉,nz,42
3084,水比,n,43
3084,昨天,t,44
3084,干净,a,45
3084,服务,vn,46
3084,人员,n,47
3084,礼貌,n,48
3084,不错,a,49
3084,风景如画,i,50
3084,景色,n,51
3084,秀丽,a,52
3084,真人,n,53
3084,难忘,v,54
3084,真的,d,55
3084,太,d,56
3084,好玩,v,57
3085,环境,n,0
3085,孩子,n,1
3085,家人,n,2
3085,喜欢,v,3
3086,不错,a,0
3086,时间,n,1
3086,太短,n,2
3086,下次,t,3
3086,住,v,4
3086,几天,m,5
3087,新,a,0
3087,空气,n,1
3087,绿化,n,2
3087,特别,d,3
3087,温泉,nr,4
3087,舒服,a,5
3088,沒,zg,0
3088,想到,v,1
3088,深圳,ns,2
3088,周边,f,3
3088,泡温泉,nz,4
3088,南山,ns,5
3088,开车,v,6
3088,多分钟,m,7
3088,风景优美,i,8
3088,早,a,9
3088,歺,zg,10
3088,细致,a,11
3088,更好,d,12
3089,亲,n,0
3089,水房,n,1
3089,工作人员,n,2
3089,热情,n,3
3089,温泉,nr,4
3089,花样,n,5
3089,房间,n,6
3089,宽敞,a,7
3089,舒适,a,8
3089,好评,v,9
3091,谢谢,nr,0
3091,小姐姐,nr,1
3091,全程,n,2
3091,跟进,v,3
3091,服务,vn,4
3091,感受,v,5
3091,宾至如归,i,6
3091,感觉,n,7
3092,住房,n,0
3092,环境,n,1
3092,就餐,v,2
3092,温泉,nr,3
3092,特色,n,4
3092,适合,v,5
3092,家庭,n,6
3092,度假,v,7
3092,接待,v,8
3092,陶,nr,9
3092,服务态度,n,10
3092,很好,d,11
3092,专业,n,12
3092,第一,m,13
3092,时间,n,14
3092,回复,v,15
3092,解决,v,16
3093,服务,vn,0
3093,不错,a,1
3093,春节,t,2
3093,服务,vn,3
3093,人员,n,4
3093,岗,n,5
3093,辛苦,a,6
3093,温泉,nr,7
3093,泡,v,8
3093,舒服,a,9
3093,看着,v,10
3093,卫生,an,11
3094,不错,a,0
3094,一家,m,1
3094,亲子,n,2
3094,度假,v,3
3094,度假村,n,4
3094,深圳,ns,5
3094,再来,v,6
3094,不错,a,7
3094,性价比,n,8
3094,超高,v,9
3095,房间,n,0
3095,宽敞,a,1
3095,吃住,v,2
3095,不错,a,3
3095,彩蛋,n,4
3095,射击,vn,5
3095,钓鱼,n,6
3095,玩,v,7
3095,适合,v,8
3095,家庭,n,9
3095,出游,vn,10
3095,接待,v,11
3095,人员,n,12
3095,陶,nr,13
3095,贴心,v,14
3095,记忆力,n,15
3095,不错,a,16
3097,老公,nr,0
3097,十几年,m,1
3097,前在,t,2
3097,住,v,3
3097,南方,f,4
3097,春节,t,5
3097,故地重游,n,6
3097,春节,t,7
3097,气氛,n,8
3097,浓厚,a,9
3097,工作人员,n,10
3097,热情,n,11
3097,住客,n,12
3097,打招呼,v,13
3097,服务,vn,14
3097,贴心,v,15
3097,自助餐,v,16
3097,名不虚传,i,17
3097,温泉,nr,18
3097,池,nr,19
3097,住,v,20
3097,舒服,a,21
3097,期待,v,22
3098,春节,t,0
3098,期间,f,1
3098,住,v,2
3098,三个,m,3
3098,晚上,t,4
3098,比较满意,l,5
3098,温泉,nr,6
3098,池,nr,7
3098,环境,n,8
3098,泳池,n,9
3098,很大,a,10
3098,干净,a,11
3098,开放,v,12
3098,季节,n,13
3098,平时,t,14
3098,维护,v,15
3098,清理,a,16
3098,儿童,n,17
3098,水上,s,18
3098,游乐,n,19
3098,设施,n,20
3098,期待,v,21
3098,夏天,t,22
3098,体验,n,23
3098,服务,vn,24
3098,周到,v,25
3098,温泉,nr,26
3098,区,n,27
3098,服务员,n,28
3098,送水,v,29
3098,下午,t,30
3098,免费,vn,31
3098,水果,n,32
3098,饮料,n,33
3098,休息,v,34
3098,躺椅,n,35
3098,放松,v,36
3098,休闲,v,37
3098,好去处,l,38
3098,环境,n,39
3098,不错,a,40
3098,感觉,n,41
3098,山,ns,42
3098,绿化率,n,43
3098,高,a,44
3098,温水,n,45
3098,户外,s,46
3098,泳池,n,47
3098,边际,n,48
3098,泳池,n,49
3098,正对着,l,50
3098,景色,n,51
3098,美的,nr,52
3098,湖,ns,53
3098,感觉,n,54
3098,惬意,a,55
3098,房间,n,56
3098,中规中矩,l,57
3098,客房,n,58
3098,服务,vn,59
3098,周到,v,60
3098,东西,ns,61
3098,很快,d,62
3098,送过来,l,63
3098,接触,v,64
3098,工作人员,n,65
3098,服务,vn,66
3098,意识,n,67
3098,早餐,n,68
3098,品种,n,69
3098,一点,m,70
3098,更好,d,71
3098,深圳,ns,72
3098,停车,v,73
3099,环境,n,0
3099,小孩子,n,1
3099,玩,v,2
3099,设施,n,3
3099,关,v,4
3100,服务,vn,0
3100,特别,d,1
3100,热情周到,l,2
3100,家人,n,3
3100,玩,v,4
3100,开心,v,5
3101,一家人,n,0
3101,住,v,1
3101,几天,m,2
3101,放松,v,3
3101,服务,vn,4
3101,特别,d,5
3101,哥哥,ns,6
3101,帅,a,7
3101,暖,a,8
3101,新年快乐,l,9
3102,自助,v,0
3102,早餐,n,1
3102,晚餐,n,2
3102,不錯,a,3
3103,还行,v,0
3103,服务,vn,1
3103,餐饮,n,2
3104,服务,vn,0
3104,棒,zg,1
3105,周围环境,l,0
3105,温泉,nr,1
3105,不错,a,2
3106,环境,n,0
3106,温泉,nr,1
3106,很棒,a,2
3107,网站,n,0
3107,房间,n,1
3107,同程,n,2
3107,骗子,n,3
3107,挂,v,4
3107,图片,n,5
3107,假,a,6
3107,价钱,n,7
3107,同程,n,8
3107,便宜,a,9
3108,环境,n,0
3108,山,n,1
3108,湖,n,2
3108,温泉,nr,3
3108,住,v,4
3108,舒服,a,5
3109,提前,v,0
3109,定房,n,1
3109,优惠,vn,2
3109,春节,t,3
3109,时期,n,4
3109,项目,n,5
3109,疫情,n,6
3109,取消,v,7
3109,孩子,n,8
3109,泡泡,n,9
3109,温泉,nr,10
3109,玩水,n,11
3109,游泳,vn,12
3109,昰,yg,13
3109,尽兴,d,14
3109,中西餐,j,15
3109,不错,a,16
3109,早,a,17
3109,歺,zg,18
3109,食物,n,19
3109,水果,n,20
3109,补充,v,21
3110,停车场,n,0
3110,感谢,v,1
3111,设施,n,0
3111,服务,vn,1
3111,不错,a,2
3112,体验,n,0
3112,不错,a,1
3114,环境,n,0
3114,不错,a,1
3115,早餐,n,0
3115,不错,a,1
3115,自助餐,v,2
3115,棒,a,3
3117,环境,n,0
3117,不错,a,1
3117,早餐,n,2
3117,服务,vn,3
3117,不错,a,4
3117,环境,n,5
3117,不错,a,6
3117,早餐,n,7
3117,服务,vn,8
3117,不错,a,9
3117,环境,n,10
3117,不错,a,11
3117,早餐,n,12
3117,服务,vn,13
3117,不错,a,14
3117,环境,n,15
3117,不错,a,16
3117,早餐,n,17
3117,服务,vn,18
3117,不错,a,19
3118,环境,n,0
3118,不错,a,1
3118,早餐,n,2
3118,服务,vn,3
3118,不错,a,4
3118,环境,n,5
3118,不错,a,6
3118,早餐,n,7
3118,服务,vn,8
3118,不错,a,9
3118,环境,n,10
3118,不错,a,11
3118,早餐,n,12
3118,服务,vn,13
3118,不错,a,14
3118,环境,n,15
3118,不错,a,16
3118,早餐,n,17
3118,服务,vn,18
3118,不错,a,19
3119,服务,vn,0
3119,五星,nz,1
3119,好评,v,2
3121,环境,n,0
3121,早餐,n,1
3121,停车,v,2
3122,早餐,n,0
3122,停车,v,1
3122,环境,n,2
3123,服务,vn,0
3126,同行,j,0
3126,伙伴,n,1
3126,满意,v,2
3128,环境优美,n,0
3128,管理人员,n,1
3128,态度,n,2
3128,亲切,a,3
3130,贵,a,0
3130,蚊子,n,1
3130,听说,v,2
3130,温泉,nr,3
3133,温泉,nr,0
3133,服务,vn,1
3133,不错,a,2
3134,服务,vn,0
3134,环境,n,1
3135,很大,a,0
3135,舒适,a,1
3135,客服,n,2
3135,经理,n,3
3135,亚亚,ns,4
3135,服务,vn,5
3135,细致,a,6
3135,帮,v,7
3135,升级,vn,8
3135,客房,n,9
3136,环境,n,0
3136,不错,a,1
3136,温泉,nr,2
3136,舒适,a,3
3136,小朋友,n,4
3136,玩,v,5
3136,项目,n,6
3136,餐厅,n,7
3136,不错,a,8
3136,唯一,b,9
3136,有待,v,10
3136,提高,v,11
3136,早餐,n,12
3137,体,n,0
3138,旅游,vn,0
3138,休假,v,1
3138,休闲,v,2
3138,聚会,n,3
3139,设施,n,0
3139,不错,a,1
3139,早餐,n,2
3139,环境,n,3
3140,环境,n,0
3140,服务,vn,1
3142,不错,a,0
3142,服务,vn,1
3142,很好,a,2
3144,疫情,n,0
3144,期间,f,1
3144,孩子,n,2
3144,出游,vn,3
3144,好去处,l,4
3145,服务,vn,0
3145,环境,n,1
3145,不错,a,2
3145,特别,d,3
3145,适合,v,4
3145,度假,v,5
3146,很棒,a,0
3146,住宿,n,1
3147,早餐,n,0
3147,不错,a,1
3147,服务,vn,2
3147,满意,v,3
3148,环境,n,0
3148,不错,a,1
3148,舒服,a,2
3149,环境,n,0
3149,措施,n,1
3149,齐全,nr,2
3149,应有尽有,i,3
3149,时期,n,4
3149,少,a,5
3149,适合,v,6
3149,出游,vn,7
3149,订,v,8
3149,高级,b,9
3149,温泉,nr,10
3149,大床,nz,11
3149,房,n,12
3149,房间,n,13
3149,很大,a,14
3149,提,v,15
3149,一位,m,16
3149,主任,b,17
3149,黄玉,nr,18
3149,小姐姐,nr,19
3149,耐心,a,20
3149,帮,v,21
3149,解决,v,22
3149,帮,v,23
3149,升级,vn,24
3149,两点,m,25
3149,退房,v,26
3149,推荐,v,27
3149,下次,t,28
3149,值得,v,29
3150,服务态度,n,0
3150,旅游,vn,1
3150,不错,a,2
3150,选择,v,3
3151,位置,v,0
3151,高速,d,1
3151,路口,s,2
3151,远道而来,l,3
3151,朋友,n,4
3151,房间,n,5
3151,温馨,nr,6
3151,阳台,n,7
3151,湖边,s,8
3151,风景,n,9
3151,不错,a,10
3151,可惜,v,11
3151,小朋友,n,12
3151,水上,s,13
3151,乐园,n,14
3151,阔气,n,15
3151,早餐,n,16
3151,生滚,v,17
3151,粥,n,18
3151,棒,zg,19
3152,面积,n,0
3152,挺大,a,1
3152,徒步走,l,2
3152,累人,v,3
3152,房型,n,4
3152,满意,v,5
3152,房间,n,6
3152,里,f,7
3152,空间规划,n,8
3152,不错,a,9
3152,忘记,v,10
3152,拍照,v,11
3152,东西,ns,12
3152,齐全,nr,13
3152,电话,n,14
3152,送来,v,15
3152,服务,vn,16
3152,到位,v,17
3152,有个,r,18
3152,特别,d,19
3152,宾客,nr,20
3152,服务,vn,21
3152,平台,n,22
3152,贴心,v,23
3152,总体,n,24
3152,满意,v,25
3153,服务态度,n,0
3155,高速,d,0
3155,口,q,1
3155,算,v,2
3155,中心区,ns,3
3155,交通,n,4
3155,环境,n,5
3155,真的,d,6
3155,一流,n,7
3155,温泉,nr,8
3155,区,n,9
3155,太,d,10
3155,泉,ns,11
3155,超级,b,12
3155,美,ns,13
3155,亲子,n,14
3155,区,n,15
3155,小孩子,n,16
3155,玩,v,17
3155,开心,v,18
3155,太,d,19
3155,出入,v,20
3155,电瓶车,n,21
3155,住亲,n,22
3155,水房,n,23
3155,温泉,nr,24
3155,区,n,25
3155,来来回回,i,26
3155,生气,n,27
3155,一点,m,28
3155,投诉,v,29
3155,晚上,t,30
3155,泡温泉,nz,31
3155,忘,v,32
3155,两个,m,33
3155,游泳圈,n,34
3155,沙滩,nr,35
3155,小吃店,n,36
3155,回去,v,37
3155,找,v,38
3155,服务员,n,39
3155,两个,m,40
3155,游泳圈,n,41
3155,交到,v,42
3155,太晚,nz,43
3155,关,v,44
3155,第二天,m,45
3155,问,n,46
3155,游泳圈,n,47
3155,说谎,v,48
3155,明明,t,49
3155,员工,n,50
3155,确确实实,ad,51
3155,交过去,l,52
3155,私吞,v,53
3155,顾客,nr,54
3155,游泳圈,n,55
3156,时期,n,0
3156,办法,n,1
3156,出国,v,2
3156,旅游,vn,3
3156,临时,b,4
3156,出乎意料,l,5
3156,地好,n,6
3156,服务态度,n,7
3156,吃,v,8
3156,好玩,v,9
3156,项目,n,10
3156,输,v,11
3156,国外,s,12
3156,度假村,n,13
3156,入住,v,14
3156,管家,n,15
3156,亚亚,ns,16
3156,贴心,v,17
3156,热情周到,l,18
3156,全家,n,19
3156,感觉,n,20
3156,宾至如归,i,21
3156,果断,d,22
3156,续住,v,23
3157,免费,vn,0
3157,停车场,n,1
3158,适合,v,0
3158,亲子,n,1
3158,游,v,2
3158,孩子,n,3
3158,依依不舍,i,4
3159,环境,n,0
3159,服务,vn,1
3160,早餐,n,0
3160,挺好吃,a,1
3160,五一,m,2
3160,不算,v,3
3160,晚餐,n,4
3160,不错,a,5
3160,环境,n,6
3160,适合,v,7
3160,度假,v,8
3160,温泉,nr,9
3160,池,ng,10
3160,超级,b,11
3160,住宿,n,12
3160,环境,n,13
3160,服务,vn,14
3160,感觉,n,15
3160,服务员,n,16
3160,热情,n,17
3160,服务态度,n,18
3160,不错,a,19
3161,环境,n,0
3161,设计,vn,1
3161,服务,vn,2
3161,贴心,v,3
3162,不错,a,0
3162,在家,r,1
3162,旁边,f,2
3162,注册,v,3
3162,温泉,nr,4
3162,同行,j,5
3162,朋友,n,6
3162,满意,v,7
3162,项目,n,8
3162,预约,v,9
3162,玩成,v,10
3162,失落,v,11
3162,奢华,a,12
3162,大气,n,13
3162,价钱,n,14
3162,拍照,v,15
3162,何方,r,16
3162,很多很多,m,17
3162,非常适合,i,18
3162,家庭,n,19
3162,附属,b,20
3162,设施,n,21
3162,齐全,nr,22
3162,下次,t,23
3162,组织,v,24
3162,公司,n,25
3162,团建,a,26
3162,服务,vn,27
3162,客房,n,28
3162,经理,n,29
3162,小姐姐,nr,30
3162,到位,v,31
3162,美,j,32
3162,心善,v,33
3162,带来,v,34
3162,麻烦,an,35
3162,帮,v,36
3162,解决,v,37
3162,等待,v,38
3162,房间,n,39
3162,礼貌,n,40
3162,清洁,a,41
3162,阿姨,nr,42
3162,还给,v,43
3162,介绍,v,44
3163,订,v,0
3163,环境,n,1
3163,不错,a,2
3163,山,n,3
3163,湖,n,4
3163,温泉,nr,5
3163,服务,vn,6
3163,一级,m,7
3163,棒,zg,8
3163,特别,d,9
3163,陶亚亚,nr,10
3163,热情周到,l,11
3163,小孩,n,12
3163,玩,v,13
3163,要续,v,14
3163,住,v,15
3164,第二次,m,0
3164,深圳,ns,1
3164,小时,n,2
3164,以内,f,3
3164,车程,n,4
3164,亲子,n,5
3164,亲水,n,6
3164,户外,s,7
3164,垂钓,v,8
3164,骑行,v,9
3164,好去处,l,10
3164,餐饮,n,11
3164,不错,a,12
3164,中餐,n,13
3164,西餐,n,14
3164,好吃,v,15
3166,不错,a,0
3166,体验,n,1
3167,位置,v,0
3167,好找,v,1
3167,住,v,2
3167,豪华,a,3
3167,亲,v,4
3167,水房,n,5
3167,推开,v,6
3167,阳台门,ns,7
3167,泳池,n,8
3167,小朋友,n,9
3167,喜欢,v,10
3167,住房,n,11
3167,体验,n,12
3167,感,v,13
3167,棒,zg,14
3167,两间房,n,15
3167,一间,m,16
3167,房,n,17
3167,免费,vn,18
3167,升级,vn,19
3167,豪华,a,20
3167,亲,v,21
3167,水房,n,22
3167,入住,v,23
3167,送,v,24
3167,伴手,v,25
3167,礼,n,26
3167,水果,n,27
3167,晚上,t,28
3167,小熊,n,29
3167,娃娃,n,30
3167,两瓶,m,31
3167,牛奶,n,32
3167,送,v,33
3167,受宠若惊,i,34
3167,感觉,n,35
3167,爱,v,36
3167,感谢,v,37
3167,管家,n,38
3167,覃丽梅,nr,39
3167,小姐姐,nr,40
3167,早餐,n,41
3167,食物,n,42
3167,品种,n,43
3167,少,a,44
3167,吃,v,45
3167,东西,ns,46
3169,超愛,v,0
3169,住,v,1
3169,國際,n,2
3169,五星,nz,3
3169,全世界,n,4
3169,年次,t,5
3169,經驗,n,6
3169,來說,u,7
3169,衛生,an,8
3169,達,v,9
3169,不到,v,10
3169,乾,j,11
3169,淨,a,12
3169,早餐,n,13
3169,種類,n,14
3169,西式,n,15
3169,幾樣,m,16
3169,和溫泉,nz,17
3169,環境,n,18
3169,還,d,19
3169,室外,s,20
3169,衛生,an,21
3169,還,d,22
3169,想,v,23
3169,給,p,24
3169,好評,v,25
3169,服務,vn,26
3169,人員,n,27
3169,態度,n,28
3169,時刻,n,29
3169,問,n,30
3169,需求,v,31
3169,幫忙,v,32
3169,解決,v,33
3169,問題,n,34
3169,國內,s,35
3169,五星,nz,36
3169,來,v,37
3169,說算,v,38
3169,還,d,39
3169,會,v,40
3169,帶,v,41
3169,家人,n,42
3169,朋友,n,43
3170,环境,n,0
3170,不错,a,1
3171,服务,vn,0
3171,适合,v,1
3171,孩子,n,2
3171,度假,v,3
3171,游玩,n,4
3172,环境,n,0
3172,很棒,a,1
3172,服务,vn,2
3172,陶,nr,3
3172,经理,n,4
3172,热情好客,i,5
3172,印象,n,6
3172,深刻,d,7
3173,环境,n,0
3173,服务,vn,1
3174,环境,n,0
3174,饮食,n,1
3175,亲子,n,0
3175,过节,t,1
3175,前,f,2
3175,找,v,3
3175,泳池,n,4
3175,开放,v,5
3175,亲子,n,6
3175,最终,d,7
3175,锁定,v,8
3175,东莞,ns,9
3175,樟木,n,10
3175,头,n,11
3175,发现,v,12
3175,全国,n,13
3175,第一个,m,14
3175,乡镇,n,15
3175,开,v,16
3175,五星级,b,17
3175,观音,n,18
3175,山脚下,s,19
3175,可惜,v,20
3175,真的,d,21
3175,太,d,22
3175,第二天,m,23
3175,转,v,24
3175,塘,j,25
3175,厦,j,26
3175,店,n,27
3175,对了,p,28
3175,年,m,29
3175,开张,v,30
3175,房型,n,31
3175,特别,d,32
3175,亲子,n,33
3175,家庭,n,34
3175,房,n,35
3175,可爱,v,36
3175,家具,n,37
3175,玩具,n,38
3175,温泉,nr,39
3175,池,nr,40
3175,公共,b,41
3175,温泉,nr,42
3175,无边,d,43
3175,泳池,n,44
3175,儿童,n,45
3175,水上,s,46
3175,乐园,n,47
3175,很大,a,48
3175,湖,n,49
3175,划船,v,50
3175,室内,s,51
3175,泳池,n,52
3175,水疗,n,53
3175,玩水,n,54
3175,需求,v,55
3175,儿童,n,56
3175,中心,n,57
3175,收费,n,58
3175,健身房,n,59
3175,餐食,n,60
3175,中规中矩,l,61
3175,足够,v,62
3175,想到,v,63
3175,外面,f,64
3175,吃,v,65
3175,开车,v,66
3175,几分钟,m,67
3175,大型,b,68
3175,商圈,n,69
3175,火锅,n,70
3175,烤串,n,71
3175,撸,n,72
3175,适合,v,73
3175,拖家带口,n,74
3175,扶老携幼,i,75
3175,度假,v,76
3176,温馨,nr,0
3176,贴心,v,1
3176,棒,a,2
3176,体验,n,3
3176,服务态度,n,4
3176,更是,d,5
3176,宾至如归,i,6
3177,设施,n,0
3177,服務,vn,1
3177,态度,n,2
3177,热情,n,3
3177,非常适合,i,4
3177,休闲,v,5
3177,度假,v,6
3178,感觉,n,0
3178,不错,a,1
3178,环境,n,2
3179,孩子,n,0
3179,喜欢,v,1
3179,非常适合,i,2
3179,娃,ng,3
3180,环境,n,0
3180,不错,a,1
3180,适合,v,2
3180,小孩,n,3
3180,玩,v,4
3181,环境,n,0
3181,服务,vn,1
3181,下次,t,2
3182,第一次,m,0
3182,玩,v,1
3182,非常适合,i,2
3182,孩子,n,3
3182,玩,v,4
3182,游泳,vn,5
3182,泡温泉,nz,6
3182,鱼疗,n,7
3182,特别,d,8
3182,水上,s,9
3182,划划,v,10
3182,梯,n,11
3182,孩子,n,12
3182,特别,d,13
3182,喜欢,v,14
3183,不错,a,0
3183,假期,t,1
3183,实在,v,2
3183,太,d,3
3183,孩子,n,4
3183,吵闹,v,5
3183,晚上,t,6
3183,楼上,s,7
3183,响声,n,8
3183,晚,tg,9
3183,非,h,10
3183,假期,t,11
3183,不错,a,12
3183,休息,v,13
3183,选择地,n,14
3184,温泉,nr,0
3184,短期,b,1
3184,亲子,n,2
3184,游,v,3
3184,首选,v,4
3184,销售,vn,5
3184,文杰,nr,6
3184,服务,vn,7
3184,细致,a,8
3184,周到,v,9
3184,点,m,10
3184,赞,v,11
3185,游泳池,n,0
3185,水上,s,1
3185,乐园,n,2
3185,温泉,nr,3
3185,老爸,n,4
3185,一岁,m,5
3185,小儿子,nr,6
3185,休闲,v,7
3185,满意,v,8
3186,小孩,n,0
3187,适合,v,0
3187,小孩,n,1
3187,游玩,n,2
3188,服务,vn,0
3189,深圳,ns,0
3189,自驾,v,1
3189,很快,d,2
3189,住,v,3
3189,亲水,n,4
3189,区,n,5
3189,下楼,v,6
3189,温泉,nr,7
3189,住,v,8
3189,两,m,9
3189,晚,tg,10
3189,娃,ng,11
3189,玩,v,12
3189,退房,v,13
3189,非常适合,i,14
3189,孩子,n,15
3189,待人,n,16
3189,热情,n,17
3189,送,v,18
3189,两张,m,19
3189,儿童乐园,n,20
3189,免费,vn,21
3189,券,n,22
3189,主动,b,23
3189,帮忙,v,24
3189,预订,v,25
3189,早餐,n,26
3189,非常感谢,i,27
3190,环境,n,0
3190,家人,n,1
3190,玩,v,2
3190,空气,n,3
3190,称赞,v,4
3190,无微不至,i,5
3190,服务,vn,6
3190,疑问,v,7
3190,找,v,8
3190,问,v,9
3190,细致,a,10
3190,引导,v,11
3190,感谢,v,12
3190,池海鹏,nr,13
3190,介绍,v,14
3190,喜欢,v,15
3190,出游,vn,16
3190,首选,v,17
3190,服务,vn,18
3190,暖,a,19
3190,心,n,20
3190,少之又少,l,21
3190,喔,e,22
3190,强烈推荐,i,23
3190,太,d,24
3190,好玩,v,25
3191,硬件,n,0
3191,到位,v,1
3191,软件,n,2
3191,服务,vn,3
3191,不错,a,4
3191,疫情,n,5
3191,期间,f,6
3191,温泉,nr,7
3191,东莞,ns,8
3191,塘,j,9
3191,厦,j,10
3191,店,n,11
3191,办理,n,12
3191,入住,v,13
3191,稍,zg,14
3191,慢,a,15
3191,工作人员,n,16
3191,态度,n,17
3191,算加,v,18
3191,分项,m,19
3191,温泉,nr,20
3191,泳池,n,21
3191,儿童,n,22
3191,游乐,n,23
3191,设施,n,24
3191,齐全,nr,25
3191,早餐,n,26
3191,品种,n,27
3191,细节,n,28
3191,看得出来,v,29
3191,用心,n,30
3191,适合,v,31
3191,短途,b,32
3191,亲子,n,33
3191,游,v,34
3191,小朋友,n,35
3191,老人,n,36
3191,玩,v,37
3191,开心,v,38
3191,再来,v,39
3191,推荐,v,40
3191,朋友,n,41
3192,早餐,n,0
3192,酒店设计,n,1
3192,不错,a,2
3192,适合,v,3
3192,家庭,n,4
3192,亲子,n,5
3192,游,v,6
3192,游泳池,n,7
3192,温泉,nr,8
3192,设计,vn,9
3192,很好,a,10
3192,服务,vn,11
3192,人员,n,12
3192,服务,vn,13
3192,开,v,14
3192,电瓶车,n,15
3192,小哥,n,16
3192,打扫,v,17
3192,房间,n,18
3192,工作人员,n,19
3192,副理,n,20
3192,覃,nr,21
3192,小姐,nr,22
3192,下次,t,23
3193,五一,m,0
3193,假期,t,1
3193,办理,n,2
3193,入住,v,3
3193,花,v,4
3193,长时间,l,5
3193,入住,v,6
3193,添加,v,7
3193,管家,n,8
3193,微信,vn,9
3193,推荐,v,10
3193,陶亚亚,nr,11
3193,管家,n,12
3193,房间,n,13
3193,太,d,14
3193,满意,v,15
3193,帮,v,16
3193,换,v,17
3193,体验,n,18
3193,很棒,a,19
3193,小孩,n,20
3193,太,d,21
3193,累,v,22
3194,五一,m,0
3194,假期,t,1
3194,连住,v,2
3194,两,m,3
3194,晚,tg,4
3194,玩,v,5
3194,够爽,a,6
3194,订,v,7
3194,池畔,n,8
3194,大床,n,9
3194,房号,n,10
3194,楼,n,11
3194,泳道,n,12
3194,服务,vn,13
3194,超赞,v,14
3194,特别,d,15
3194,覃丽梅,nr,16
3194,小姐姐,nr,17
3194,交,v,18
3194,微信,vn,19
3194,有问必答,l,20
3194,全程,n,21
3194,跟踪服务,n,22
3194,到位,v,23
3194,赞,v,24
3194,温泉,nr,25
3194,超大,v,26
3194,泳池,n,27
3194,林荫,nr,28
3194,小道,n,29
3194,水上,s,30
3194,乐园,n,31
3194,小朋友,n,32
3194,喜欢,v,33
3194,下次,t,34
3195,总得来说,l,0
3195,次,q,1
3195,很好,a,2
3195,体验,n,3
3195,服务,vn,4
3195,人员,n,5
3195,态度,n,6
3195,亲,n,7
3195,水房,n,8
3195,距离,n,9
3195,温泉,nr,10
3195,窗口,s,11
3195,泳池,n,12
3195,疫情,n,13
3195,期间,f,14
3195,送,v,15
3195,口罩,n,16
3195,消毒,vn,17
3195,凝胶,n,18
3195,地理位置,n,19
3195,深圳,ns,20
3195,往返,v,21
3195,塞车,ns,22
3195,太,d,23
3196,服务,vn,0
3196,环境,n,1
3197,感觉,n,0
3197,度假,v,1
3197,住,v,2
3197,一晚,t,3
3197,条件,n,4
3197,建议,n,5
3197,住,v,6
3197,两,m,7
3197,晚,tg,8
3197,总体,n,9
3197,推荐,v,10
3197,环境,n,11
3197,新,a,12
3197,升级,vn,13
3197,温泉,nr,14
3197,连环,vn,15
3197,水池,n,16
3197,设计,vn,17
3197,新颖,a,18
3197,服务,vn,19
3197,小姐姐,nr,20
3197,开,v,21
3197,电瓶车,n,22
3197,哥哥,ns,23
3197,年轻,a,24
3197,美丽,ns,25
3197,礼貌,n,26
3197,早餐,n,27
3197,晚餐,n,28
3197,自助餐,v,29
3197,品种,n,30
3197,味道,n,31
3197,卡士任,nr,32
3197,喝,vg,33
3197,耶,nr,34
3198,非常适合,i,0
3198,亲子,n,1
3198,温泉,nr,2
3198,舒适,a,3
3199,两家,m,0
3199,约,d,1
3199,小孩,n,2
3199,开心,v,3
3199,下次,t,4
3199,再约,d,5
3199,干净,a,6
3199,卫生,an,7
3199,不错,a,8
3200,棒,zg,0
3200,白天,t,1
3200,泡温泉,nz,2
3200,儿童,n,3
3200,娱乐,vn,4
3200,区域,n,5
3200,小孩,n,6
3200,开心,v,7
3200,服务员,n,8
3200,礼貌,n,9
3200,点,m,10
3200,赞,v,11
3201,温泉,nr,0
3201,推荐,v,1
3202,孩子,n,0
3202,玩,v,1
3202,开心,v,2
3202,适合,v,3
3202,孩子,n,4
3202,休闲,v,5
3202,喔,e,6
3203,早餐,n,0
